-0.211242,-0.011091,1.174250,3.140895,-0.002848,-0.087739
-0.211840,-0.010556,1.172381,3.142730,-0.004382,-0.091946
-0.211869,-0.009478,1.171998,3.146624,-0.003201,-0.089766
-0.210998,-0.008112,1.173755,3.150452,0.007052,-0.081242
-0.209305,-0.006889,1.176565,3.153197,0.022811,-0.071415
-0.206501,-0.005732,1.180276,3.155349,0.036524,-0.059198
-0.202846,-0.003796,1.184222,3.156143,0.047885,-0.047207
-0.198449,-0.000580,1.188727,3.154182,0.062154,-0.036516
-0.193726,0.002560,1.192018,3.149913,0.075304,-0.029760
-0.186520,0.003656,1.194856,3.146714,0.091696,-0.014700
-0.177542,0.001027,1.196054,3.144509,0.111061,0.005352
-0.169000,-0.003830,1.194727,3.141611,0.132743,0.018856
-0.160764,-0.008404,1.191505,3.137432,0.159215,0.026672
-0.152637,-0.012180,1.187235,3.131786,0.187341,0.032015
-0.143783,-0.015419,1.182717,3.125164,0.213880,0.040094
-0.134336,-0.016965,1.178782,3.119504,0.237579,0.051787
-0.124643,-0.017407,1.174733,3.115598,0.254619,0.066686
-0.115446,-0.018122,1.170057,3.111311,0.268435,0.079703
-0.107311,-0.019965,1.163994,3.104754,0.282545,0.085079
-0.098543,-0.022274,1.156488,3.097804,0.294971,0.090523
-0.088988,-0.023906,1.148198,3.092719,0.307407,0.097894
-0.079539,-0.024444,1.139645,3.090004,0.320336,0.104468
-0.071333,-0.024768,1.131017,3.088777,0.330507,0.106734
-0.064816,-0.025053,1.121749,3.087985,0.338706,0.104584
-0.059590,-0.023808,1.110944,3.088065,0.345554,0.101056
-0.053624,-0.023500,1.103352,3.085549,0.347355,0.105562
-0.046486,-0.025091,1.099682,3.079688,0.349206,0.112223
-0.038796,-0.026067,1.097197,3.073180,0.356606,0.114116
-0.030893,-0.025554,1.094484,3.067170,0.370583,0.111356
-0.022775,-0.025334,1.091273,3.060571,0.387184,0.105628
-0.014820,-0.026848,1.087773,3.053060,0.400983,0.098652
-0.007716,-0.028121,1.083895,3.047178,0.411866,0.091130
-0.002295,-0.028766,1.077874,3.046761,0.421167,0.078882
0.001526,-0.029523,1.072560,3.048469,0.428784,0.063640
0.005039,-0.029724,1.069126,3.046563,0.430831,0.051755
0.008696,-0.030029,1.066145,3.041814,0.432008,0.042740
0.011750,-0.029982,1.064181,3.035554,0.440535,0.033193
0.014193,-0.027390,1.062200,3.030195,0.455104,0.021921
0.016841,-0.022516,1.059764,3.027257,0.467795,0.012352
0.020301,-0.018340,1.057241,3.024430,0.470530,0.008980
0.024223,-0.014839,1.053833,3.022155,0.464240,0.008848
0.025630,-0.014418,1.049133,3.020506,0.448678,-0.003873
0.026506,-0.015500,1.043099,3.016838,0.432302,-0.015350
0.028061,-0.015184,1.037012,3.007667,0.423355,-0.020039
0.027908,-0.012870,1.031164,2.994161,0.426499,-0.031470
0.025747,-0.008637,1.022640,2.981736,0.437615,-0.049463
0.027743,-0.003315,1.017183,2.973019,0.441984,-0.046795
0.032437,0.004016,1.012426,2.965947,0.440659,-0.032366
0.036931,0.014289,1.004660,2.961045,0.436600,-0.014275
0.039150,0.022791,0.999736,2.958545,0.426362,-0.007103
0.039737,0.027775,1.000381,2.956076,0.419772,-0.008409
0.041398,0.031407,0.998581,2.953296,0.420998,-0.002565
0.043189,0.032954,0.994574,2.948693,0.427361,0.003483
0.046727,0.032135,0.993933,2.940615,0.434495,0.016565
0.053162,0.032108,0.992123,2.935698,0.440174,0.042305
0.060407,0.033014,0.985621,2.933843,0.447530,0.068128
0.067179,0.032501,0.977518,2.929577,0.455270,0.085808
0.071711,0.032970,0.972772,2.926281,0.455338,0.089160
0.074675,0.034692,0.975514,2.924260,0.444585,0.084894
0.077503,0.035709,0.981721,2.923504,0.428267,0.081994
0.081348,0.034441,0.988043,2.920581,0.416767,0.085344
0.085081,0.031203,0.992664,2.915446,0.417169,0.089412
0.089544,0.028876,0.992988,2.913850,0.415173,0.100849
0.095693,0.030305,0.988827,2.915846,0.409011,0.122920
0.102033,0.033970,0.981788,2.917451,0.405190,0.143250
0.109194,0.039915,0.977750,2.919843,0.406682,0.162967
0.117343,0.046257,0.977709,2.922126,0.406458,0.184506
0.124680,0.052938,0.976464,2.924857,0.399277,0.201981
0.132537,0.059148,0.975513,2.925854,0.389921,0.221590
0.141508,0.063291,0.974570,2.922906,0.381645,0.246404
0.150958,0.066872,0.972165,2.917841,0.371744,0.276935
0.159768,0.071511,0.970074,2.914984,0.356177,0.307241
0.168112,0.075529,0.969909,2.911802,0.340322,0.336308
0.175460,0.079280,0.965312,2.906370,0.333997,0.368972
0.180790,0.083956,0.957182,2.904067,0.330080,0.401049
0.183508,0.088715,0.951561,2.903069,0.327273,0.419116
0.185103,0.092694,0.946293,2.895722,0.334496,0.440372
0.186093,0.094067,0.937623,2.881303,0.344251,0.475982
0.186051,0.092926,0.925081,2.862198,0.354505,0.525760
0.185358,0.088850,0.912489,2.839187,0.367437,0.585777
0.188489,0.084604,0.915293,2.813772,0.381702,0.664347
0.192066,0.082501,0.914629,2.807442,0.395190,0.704194
0.196485,0.085515,0.914499,2.807158,0.405837,0.746457
0.201719,0.086768,0.914041,2.803872,0.411161,0.795398
0.206484,0.086738,0.914169,2.799200,0.415632,0.839386
0.210134,0.085208,0.914252,2.789452,0.423162,0.879621
0.212929,0.082306,0.914604,2.772124,0.433609,0.933799
0.215198,0.078714,0.915216,2.745269,0.446435,1.026831
0.218150,0.069329,0.916426,2.708179,0.437214,1.162512
0.217743,0.066624,0.915387,2.692778,0.400222,1.287654
0.215450,0.069806,0.914461,2.690250,0.387137,1.347654
0.215158,0.073635,0.913347,2.696036,0.389370,1.350877
0.217038,0.077522,0.917048,2.703200,0.400401,1.318405
0.225333,0.081725,0.939048,2.697355,0.423829,1.283966
0.234643,0.081715,0.964786,2.667423,0.460164,1.245125
0.237508,0.085042,0.977051,2.679182,0.449702,1.190592
0.231901,0.073487,0.956804,2.713512,0.423571,1.121560
0.225440,0.061988,0.934564,2.729451,0.406936,1.099537
0.217367,0.045991,0.908640,2.740536,0.372590,1.110030
0.219867,0.037742,0.914089,2.751773,0.304660,1.234085
0.221365,0.036509,0.919674,2.777506,0.256266,1.306215
0.229897,0.028917,0.943518,2.756746,0.265240,1.353960
0.241694,0.017254,0.977866,2.728161,0.303596,1.368603
0.250415,0.002376,1.006798,2.705552,0.365004,1.312052
0.252785,-0.008906,1.017936,2.711871,0.381674,1.254886
0.251644,-0.015541,1.015145,2.735895,0.369420,1.231089
0.248218,-0.021354,1.002053,2.749585,0.352435,1.221715
0.237814,-0.025448,0.965062,2.760736,0.331862,1.223279
0.218330,-0.035944,0.909325,2.808473,0.276066,1.209488
0.218619,-0.042419,0.913231,2.776183,0.238506,1.315940
0.220227,-0.053020,0.921071,2.741996,0.248420,1.357269
0.223892,-0.067135,0.933182,2.725505,0.270955,1.363135
0.229934,-0.087225,0.953309,2.722835,0.298967,1.344931
0.235391,-0.110332,0.977268,2.746415,0.320558,1.301552
0.235435,-0.109679,0.979026,2.815623,0.323355,1.275729
0.229738,-0.099052,0.957465,2.853901,0.328834,1.256534
0.218856,-0.086848,0.922028,2.885020,0.328869,1.231530
0.214656,-0.085192,0.908550,2.873801,0.306960,1.262201
0.217158,-0.094926,0.918501,2.828199,0.251140,1.338266
0.221955,-0.106996,0.936318,2.783653,0.256129,1.366718
0.224816,-0.104710,0.942289,2.798254,0.303219,1.329847
0.224087,-0.105542,0.940970,2.820473,0.333020,1.266778
0.218685,-0.095828,0.923364,2.864334,0.340738,1.205001
0.214575,-0.086131,0.909173,2.863154,0.322100,1.212284
0.215464,-0.089824,0.912114,2.824065,0.269074,1.280308
0.216013,-0.100576,0.917762,2.808855,0.214115,1.317223
0.219890,-0.110640,0.932210,2.785503,0.196357,1.340432
0.220264,-0.110129,0.931343,2.803150,0.212365,1.304467
0.216287,-0.112404,0.921135,2.833369,0.235518,1.209969
0.212072,-0.108469,0.908881,2.857733,0.219176,1.175145
0.213684,-0.106821,0.912044,2.828383,0.195670,1.231303
0.215658,-0.112122,0.919761,2.803061,0.165674,1.280359
0.218925,-0.112640,0.928609,2.794769,0.175606,1.287687
0.216941,-0.112893,0.922823,2.814256,0.217820,1.215005
0.212498,-0.107761,0.909508,2.829864,0.232736,1.169676
0.212728,-0.114335,0.912112,2.816410,0.168635,1.227092
0.211720,-0.120111,0.911876,2.811639,0.155392,1.219038
0.213249,-0.114417,0.913520,2.795920,0.188690,1.192626
0.212780,-0.116804,0.913201,2.785154,0.181339,1.159044
0.213065,-0.116064,0.913701,2.791033,0.145669,1.169908
0.213255,-0.111383,0.912652,2.791747,0.107466,1.211028
0.213007,-0.114238,0.912889,2.785964,0.113061,1.204361
0.214587,-0.118739,0.918580,2.763529,0.162114,1.165587
0.213045,-0.114247,0.912989,2.786358,0.131930,1.158965
0.211842,-0.121499,0.912305,2.797068,0.081202,1.184545
0.212258,-0.122385,0.913807,2.765393,0.119930,1.190215
0.213239,-0.121188,0.915832,2.776634,0.105074,1.176486
0.212568,-0.114280,0.911638,2.810137,0.081313,1.162691
0.213427,-0.108687,0.912017,2.775766,0.115792,1.180794
0.216985,-0.107401,0.921171,2.764527,0.096149,1.205481
0.221617,-0.109311,0.934506,2.759590,0.098190,1.190093
